,student_name,student_id,major,period,grade,passed_subject,get_subject
39,강민욱,2021018488,기계공학과,1,1,"['IS2503-00', 'GED1960-G01', 'ME231-01', 'SPACE301-00', 'BME415-00', 'EE206-03']","[['GEC2001-G08', '13:30', '14:45', '수'], ['GEC2001-G08', '13:30', '14:45', '월'], ['GEC1102-G34', '10:30', '11:45', '목'], ['GEC1102-G34', '10:30', '11:45', '화'], ['GED1631-G00', '12:00', '13:15', '수'], ['GED1631-G00', '12:00', '13:15', '월'], ['GEC1104-G38', '9:00', '11:45', '금'], ['GED1329-G00', '15:00', '16:15', '수'], ['GED1329-G00', '15:00', '16:15', '월'], ['GEC1102-G05', '15:00', '17:45', '금']]"
40,조고은,2012234111,기계공학과,6,3,"['VID4022-00', 'GEC2001-G28', 'AMTH1002-07', 'CPE301-04', 'CPE401-07', 'SM424-00', 'CHI209-00', 'PE211-01', 'GEC1403-G16', 'PAM401-00', 'GEB1202-G00', 'GEC2001-G39']","[['GED1509-G00', '15:00', '16:15', '수'], ['GED1509-G00', '15:00', '16:15', '월'], ['GEC2001-G28', '13:30', '14:45', '목'], ['GEC2001-G28', '13:30', '14:45', '화'], ['GEC2001-G37', '12:00', '14:45', '금'], ['EDU2101-G00', '15:30', '17:20', '화'], ['GED1517-G00', '12:00', '13:15', '수'], ['GED1517-G00', '12:00', '13:15', '월'], ['GEC2001-G29', '15:00', '16:15', '목'], ['GEC2001-G29', '15:00', '16:15', '화']]"
41,강강준,2021752137,기계공학과,2,1,"['EE422-00', 'APCH1121-07', 'DC402-00', 'CE202-01', 'GED1539-G00']","[['GED1217-G00', '13:30', '14:45', '수'], ['GED1217-G00', '13:30', '14:45', '월'], ['GED1311-G00', '10:30', '11:45', '수'], ['GED1311-G00', '10:30', '11:45', '월'], ['GEC1403-G24', '13:30', '14:45', '목'], ['GEC1403-G24', '13:30', '14:45', '화'], ['GEC1104-G06', '15:00', '17:45', '월'], ['GEC1104-G13', '12:00', '14:45', '화']]"
42,최예진,2014744261,기계공학과,4,2,"['EE422-00', 'LA204-00', 'DC205-01', 'BME305-00', 'ESP105-00', 'GEC1403-G10', 'PE107-02', 'IS3516-00', 'EDU3184-G01', 'GEC1105-G22']","[['GEE1332-G00', '12:00', '12:50', '월'], ['GEB1202-G00', '9:00', '10:15', '수'], ['GEB1202-G00', '9:00', '10:15', '월'], ['GED1358-G00', '12:00', '14:45', '금'], ['GEE1625-G00', '9:00', '10:15', '목'], ['GEE1625-G00', '9:00', '10:15', '화'], ['GED1466-G00', '15:00', '16:15', '목'], ['GED1466-G00', '15:00', '16:15', '화'], ['GEE1332-G02', '13:30', '14:20', '목']]"
43,장하랑,2013249947,기계공학과,5,3,"['VID3028-01', 'AMIE271-00', 'GEC1403-G02', 'GEC1102-G29', 'AMIE396-02', 'CHI103-00', 'APCH3403-00', 'APCH1101-06', 'BME412-07', 'VID2002-00', 'ME205-03', 'ME479-02']","[['EDU4103-G00', '9:00', '10:50', '수'], ['GEE1332-G04', '16:30', '17:20', '월'], ['GEE1332-G00', '12:00', '12:50', '월'], ['GED1989-G00', '15:00', '16:15', '목'], ['GED1989-G00', '15:00', '16:15', '화'], ['GEC1102-G39', '12:00', '13:15', '목'], ['GEC1102-G39', '12:00', '13:15', '화']]"
44,강나은,2017079589,기계공학과,8,4,"['APCH1101-06', 'GEE1345-G01', 'ME231-03', 'ID4017-00', 'GEC1105-G33', 'APCH1121-04', 'ME251-01', 'SC410-00', 'APHY2100-00', 'CSE223-00', 'FR2013-01', 'GED1656-G00', 'GEC1403-G31', 'AR351-00', 'AMTH1002-11', 'EE201-04', 'FR1013-00', 'FT3075-00', 'ENV171-02', 'GEB1202-G04', 'TC209-00', 'FD103-02', 'CHI105-00', 'SC312-00']","[['GED1108-G00', '16:30', '17:45', '목'], ['GED1108-G00', '16:30', '17:45', '화'], ['GEC2001-G25', '12:00', '13:15', '목'], ['GEC2001-G25', '12:00', '13:15', '화'], ['GEC2001-G37', '12:00', '14:45', '금'], ['GEC2001-G00', '9:00', '10:15', '수'], ['GEC2001-G00', '9:00', '10:15', '월'], ['GED1537-G00', '10:30', '11:45', '목'], ['GED1537-G00', '10:30', '11:45', '화'], ['GEC1403-G06', '12:00', '13:15', '수'], ['GEC1403-G06', '12:00', '13:15', '월']]"
45,서건,2015335923,기계공학과,7,4,"['IS4403-00', 'PM3027-01', 'PM1019-07', 'GEC1105-G00', 'GEC1105-G33', 'JP374-00', 'ESP105-01', 'CPE401-09', 'GEC1105-G04', 'APHY4400-00', 'GEC1105-G04', 'EE463-00', 'TC324-00', 'CHE431-02', 'GED1929-G00', 'TK105-00', 'AR511-04', 'CSE438-00', 'GEC1105-G24', 'APHY1002-26']","[['GEC1105-G28', '12:00', '13:15', '목'], ['GEC1105-G28', '12:00', '13:15', '화'], ['GEC1104-G38', '9:00', '11:45', '금'], ['GEC1403-G07', '12:00', '13:15', '수'], ['GEC1403-G07', '12:00', '13:15', '월'], ['GED1541-G00', '15:00', '16:15', '수'], ['GED1541-G00', '15:00', '16:15', '월'], ['GED1208-G01', '12:00', '14:45', '금']]"
46,서다경,2012265918,기계공학과,7,4,"['ME231-02', 'APCH1121-03', 'SC201-01', 'TC313-01', 'CPE301-07', 'EDU3101-G00', 'GED1666-G00', 'EDU3198-G00', 'AMIE431-00', 'TC209-00', 'BIO101-00', 'GEC1101-G00', 'TK102-01', 'CHI314-00', 'CSE327-00', 'GEC1104-G08']","[['GED1419-G00', '13:30', '14:45', '목'], ['GED1419-G00', '13:30', '14:45', '화'], ['GEC2001-G14', '15:00', '16:15', '수'], ['GEC2001-G14', '15:00', '16:15', '월'], ['GEC1403-G15', '9:00', '10:15', '목'], ['GEC1403-G15', '9:00', '10:15', '화'], ['GED1337-G00', '13:30', '14:45', '수'], ['GED1337-G00', '13:30', '14:45', '월']]"
47,임정연,2016037352,기계공학과,5,3,"['GEC2001-G19', 'ELC301-00', 'APCH1101-02', 'APCH1101-05', 'AE101-00', 'TK308-01', 'GED1240-G00', 'GED1466-G00', 'PE301-01', 'FR1013-01', 'GEC2001-G19', 'PM3016-00', 'EE341-01', 'CPE104-05', 'GED1353-G00', 'TK211-01', 'CHI103-00', 'GEC1104-G41']","[['GED1508-G01', '10:30', '11:45', '목'], ['GED1508-G01', '10:30', '11:45', '화'], ['GEC1102-G10', '10:30', '11:45', '수'], ['GEC1102-G10', '10:30', '11:45', '월'], ['GEC0103-G04', '16:30', '17:45', '수'], ['GEC0103-G04', '16:30', '17:45', '월'], ['GEC1105-G03', '9:00', '10:15', '수'], ['GEC1105-G03', '9:00', '10:15', '월']]"
48,정지현,2018807236,기계공학과,5,3,"['GEC2001-G31', 'APCH3401-00', 'DC201-00', 'APHY1002-02', 'BIO103-02', 'GED1957-G01', 'SM2011-00', 'SPACE231-00', 'ELC201-00', 'PM1012-01', 'TK403-02', 'GEC2001-G23', 'LA207-00', 'CSE423-00', 'GED1960-G00', 'PM1019-05', 'GEC1403-G37', 'EE213-01']","[['GEC2001-G23', '10:30', '11:45', '목'], ['GEC2001-G23', '10:30', '11:45', '화'], ['GEE1657-G01', '18:00', '20:25', '화'], ['GEC1104-G18', '15:00', '17:45', '화'], ['GEC1102-G10', '10:30', '11:45', '수'], ['GEC1102-G10', '10:30', '11:45', '월'], ['GEE1265-G00', '9:00', '10:15', '수'], ['GEE1265-G00', '9:00', '10:15', '월']]"
49,이시온,2019568706,기계공학과,4,2,"['GED1987-G00', 'EE210-02', 'BME403-00', 'ME321-01', 'AMIE220-02', 'GEC0103-G09', 'CA2012-00', 'CA1008-00']","[['GED1311-G00', '10:30', '11:45', '수'], ['GED1311-G00', '10:30', '11:45', '월'], ['GEE1344-G02', '9:00', '11:45', '금'], ['GEC1403-G19', '10:30', '11:45', '목'], ['GEC1403-G19', '10:30', '11:45', '화'], ['GEC1104-G23', '12:00', '14:45', '수']]"
50,서동환,2021154526,기계공학과,2,1,"['IS4401-00', 'GEB1102-G05', 'CHE232-01', 'ME379-01']","[['GED1105-G00', '15:00', '16:15', '목'], ['GED1105-G00', '15:00', '16:15', '화'], ['GEC1102-G12', '12:00', '13:15', '수'], ['GEC1102-G12', '12:00', '13:15', '월'], ['GEC1403-G10', '13:30', '14:45', '수'], ['GEC1403-G10', '13:30', '14:45', '월'], ['GEB1202-G06', '13:30', '14:45', '목'], ['GEB1202-G06', '13:30', '14:45', '화']]"
51,한예림,2016460005,기계공학과,8,4,"['EE201-04', 'BIO103-00', 'AMTH1009-13', 'GEC2001-G28', 'DC303-00', 'IS3513-00', 'GEC1105-G14', 'SWCON254-00', 'AR411-02', 'CSE305-01', 'APCH3403-00', 'GEN305-01', 'PAM411-00', 'BME213-01', 'GED1504-G00', 'SC308-01', 'PE301-01', 'APHY1100-01', 'APCH1101-06', 'ME371-04']","[['GEC1105-G25', '10:30', '11:45', '목'], ['GEC1105-G25', '10:30', '11:45', '화'], ['GED1408-G00', '12:00', '13:15', '목'], ['GED1408-G00', '12:00', '13:15', '화'], ['GED1717-G00', '13:30', '14:45', '목'], ['GED1717-G00', '13:30', '14:45', '화'], ['GED1991-G00', '15:00', '16:15', '목'], ['GED1991-G00', '15:00', '16:15', '화'], ['GED1957-G00', '15:00', '16:15', '수'], ['GED1957-G00', '15:00', '16:15', '월'], ['GEE1667-G01', '9:00', '10:50', '수']]"
52,박여은,2021310823,기계공학과,2,1,"['APHY1002-19', 'GEC1403-G28', 'GEB1102-G01', 'FT3082-00']","[['GED1528-G00', '9:00', '10:15', '수'], ['GED1528-G00', '9:00', '10:15', '월'], ['GED1865-G00', '12:00', '13:15', '목'], ['GED1865-G00', '12:00', '13:15', '화'], ['GEC1102-G54', '16:30', '17:45', '목'], ['GEC1102-G54', '16:30', '17:45', '화'], ['GED1508-G01', '10:30', '11:45', '목'], ['GED1508-G01', '10:30', '11:45', '화']]"
53,임하이,2012130359,기계공학과,8,4,"['EDU3101-G00', 'TC211-00', 'CHI302-00', 'GEC1403-G28', 'FR3016-00', 'GED1987-G00', 'GEB1102-G03', 'EE206-02', 'CDG3279-00', 'DC304-01', 'ESP319-00', 'IS3513-00', 'CSE301-01', 'PE307-01', 'GEC2001-G05', 'GEC1105-G02', 'AMTH1005-00', 'IS3404-00', 'CSE405-00', 'RU1103-02']","[['GEB1102-G02', '10:30', '11:45', '수'], ['GEB1102-G02', '10:30', '11:45', '월'], ['GEC1403-G20', '12:00', '13:15', '목'], ['GEC1403-G20', '12:00', '13:15', '화'], ['GEC1102-G01', '9:00', '11:45', '금'], ['GEC1102-G19', '13:30', '14:45', '수'], ['GEC1102-G19', '13:30', '14:45', '월'], ['GED1105-G00', '15:00', '16:15', '목'], ['GED1105-G00', '15:00', '16:15', '화']]"
54,박이한,2015227255,기계공학과,6,3,"['GEC1104-G24', 'AMIE396-02', 'GED1119-G00', 'GED1136-G00', 'GED1650-G00', 'NE221-00', 'FD103-01', 'EE442-00', 'EE207-02', 'CE202-01', 'APCH1131-02', 'IE407-00', 'VID2007-01', 'IE315-00', 'APHY1004-01']","[['GEC1102-G54', '16:30', '17:45', '목'], ['GEC1102-G54', '16:30', '17:45', '화'], ['GED1540-G00', '13:30', '14:45', '수'], ['GED1540-G00', '13:30', '14:45', '월'], ['GEC1105-G26', '12:00', '13:15', '목'], ['GEC1105-G26', '12:00', '13:15', '화'], ['GEC1102-G44', '13:30', '14:45', '목'], ['GEC1102-G44', '13:30', '14:45', '화']]"
55,윤영우,2011257189,기계공학과,6,3,"['RU2101-01', 'VID3028-01', 'JP272-00', 'GEC1105-G14', 'IE324-01', 'TK211-01', 'CE378-01', 'GEC2001-G04', 'VID2019-01', 'GEC1102-G27', 'APCH3601-00', 'CPE301-06']","[['GED1419-G01', '12:00', '14:45', '금'], ['GED1528-G00', '9:00', '10:15', '수'], ['GED1528-G00', '9:00', '10:15', '월'], ['GEC2001-G20', '9:00', '10:15', '목'], ['GEC2001-G20', '9:00', '10:15', '화'], ['GEC2001-G10', '13:30', '14:45', '수'], ['GEC2001-G10', '13:30', '14:45', '월'], ['EDU2104-G00', '9:00', '10:50', '월'], ['GED1991-G00', '15:00', '16:15', '목'], ['GED1991-G00', '15:00', '16:15', '화']]"
56,조린,2014742647,기계공학과,6,3,"['EE442-00', 'PM3022-02', 'GEC1403-G22', 'IE203-01', 'APHY1002-29', 'CSE444-00', 'GED1435-G00', 'CDG3260-00', 'SC108-01', 'EE202-00', 'DC213-00', 'TC202-00', 'RU1101-00', 'SC312-00', 'GED1873-G00']","[['GED1223-G00', '15:00', '16:15', '목'], ['GED1223-G00', '15:00', '16:15', '화'], ['GEC1102-G08', '10:30', '11:45', '수'], ['GEC1102-G08', '10:30', '11:45', '월'], ['GEC1102-G26', '15:00', '16:15', '수'], ['GEC1102-G26', '15:00', '16:15', '월'], ['GED1962-G00', '13:30', '14:45', '수'], ['GED1962-G00', '13:30', '14:45', '월']]"
57,최재영,2012801488,기계공학과,6,3,"['CHI201-01', 'SWCON104-00', 'GED1666-G00', 'GEE1961-G00', 'TK307-02', 'PM2023-00', 'EE206-03', 'GEC1105-G01', 'GEN208-00', 'CPE401-13', 'GI102-01', 'OMB216-00', 'DC205-01', 'SC301-01', 'GEB1102-G02']","[['GEC1102-G34', '10:30', '11:45', '목'], ['GEC1102-G34', '10:30', '11:45', '화'], ['GED1909-G00', '15:00', '16:15', '목'], ['GED1909-G00', '15:00', '16:15', '화'], ['GEE1642-G01', '15:00', '16:50', '금'], ['GED1432-G01', '16:30', '17:45', '수'], ['GED1432-G01', '16:30', '17:45', '월']]"
58,윤재희,2011994679,기계공학과,6,3,"['SC206-01', 'GEC1105-G13', 'EE207-03', 'OMB213-00', 'GEE1644-G00', 'CSE103-03', 'GEC0103-G10', 'GEC1102-G17', 'GEB1102-G05', 'CPE101-09', 'ME315-01', 'EE341-00', 'TK308-01', 'IE214-00', 'ESP438-00']","[['GEC0103-G09', '12:00', '14:45', '금'], ['GEC1102-G48', '13:30', '14:45', '목'], ['GEC1102-G48', '13:30', '14:45', '화'], ['GEC1105-G35', '15:00', '16:15', '목'], ['GEC1105-G35', '15:00', '16:15', '화'], ['GEC1105-G16', '15:00', '16:15', '수'], ['GEC1105-G16', '15:00', '16:15', '월']]"
59,정세영,2016231032,기계공학과,7,4,"['IE306-01', 'IS1001-02', 'EDU3131-G00', 'CPE401-16', 'OMB211-00', 'ELC359-00', 'JP113-01', 'GEC1102-G35', 'VID2011-00', 'ENV276-00', 'CE275-01', 'GEC1105-G24', 'AMTH1004-11', 'GEC2001-G05', 'FSB471-00', 'TC433-01']","[['GEC2001-G22', '10:30', '11:45', '목'], ['GEC2001-G22', '10:30', '11:45', '화'], ['GEC1104-G12', '12:00', '14:45', '화'], ['IPE303-00', '10:30', '11:45', '수'], ['IPE303-00', '10:30', '11:45', '월'], ['GEC1102-G23', '15:00', '16:15', '수'], ['GEC1102-G23', '15:00', '16:15', '월']]"
60,최우재,2016977385,기계공학과,4,2,"['TK201-01', 'CPE104-05', 'APHY4200-00', 'AMTH1009-12', 'AMTH3003-00', 'EDU2104-G00', 'AMIE331-02', 'NE465-00', 'KO2104-00', 'AMTH1009-19', 'GED1959-G04', 'AR251-00']","[['GEE1958-G00', '9:00', '10:15', '수'], ['GEE1958-G00', '9:00', '10:15', '월'], ['GED1664-G00', '15:00', '16:15', '목'], ['GED1664-G00', '15:00', '16:15', '화'], ['GED1861-G00', '12:00', '13:15', '목'], ['GED1861-G00', '12:00', '13:15', '화'], ['GEB1301-G01', '12:00', '14:45', '수'], ['GED1665-G00', '16:30', '17:45', '수'], ['GED1665-G00', '16:30', '17:45', '월']]"
61,서현준,2014083047,기계공학과,3,2,"['GEC1105-G29', 'TK210-02', 'EE209-00', 'SWCON321-00', 'NE311-00', 'CPE201-01', 'VID4022-01', 'GEC0103-G00']","[['GED1961-G00', '12:00', '13:15', '수'], ['GED1961-G00', '12:00', '13:15', '월'], ['GED1609-G01', '9:00', '11:45', '금'], ['GED1119-G00', '9:00', '10:15', '수'], ['GED1119-G00', '9:00', '10:15', '월'], ['GEC1102-G17', '13:30', '14:45', '수'], ['GEC1102-G17', '13:30', '14:45', '월'], ['GED1311-G00', '10:30', '11:45', '수'], ['GED1311-G00', '10:30', '11:45', '월']]"
62,장준우,2015273995,기계공학과,3,2,"['GED1738-G00', 'APHY1002-19', 'GED1539-G00', 'CE473-00', 'GED1959-G04', 'GEN301-01', 'GEN202-01', 'GED1432-G00']","[['GED1987-G00', '15:00', '16:15', '목'], ['GED1987-G00', '15:00', '16:15', '화'], ['GEB1101-G01', '9:00', '10:15', '목'], ['GEB1101-G01', '9:00', '10:15', '화'], ['GEC1102-G03', '12:00', '14:45', '금'], ['GEE1961-G00', '10:30', '11:45', '목'], ['GEE1961-G00', '10:30', '11:45', '화']]"
63,장주완,2017780935,기계공학과,8,4,"['GEC2001-G40', 'APHY4404-00', 'FD111-05', 'GED1957-G00', 'RU3304-00', 'BIO101-01', 'SM208-01', 'ID3012-00', 'EE497-06', 'BME305-00', 'IS3002-00', 'BME203-00', 'GEC1102-G20', 'IE203-00', 'ENV389-00', 'IS2517-00']","[['GEC1105-G07', '12:00', '13:15', '수'], ['GEC1105-G07', '12:00', '13:15', '월'], ['GEC2001-G20', '9:00', '10:15', '목'], ['GEC2001-G20', '9:00', '10:15', '화'], ['GED1435-G00', '10:30', '11:45', '수'], ['GED1435-G00', '10:30', '11:45', '월'], ['GED1202-G00', '13:30', '14:45', '목'], ['GED1202-G00', '13:30', '14:45', '화'], ['GED1735-G00', '15:00', '17:45', '목']]"
64,임민혁,2018546129,기계공학과,5,3,"['AR353-00', 'DC207-00', 'BME406-00', 'PAM330-00', 'GEC2001-G25', 'GEC1403-G09', 'CPE401-15', 'AR411-04', 'EE463-00', 'SC311-00', 'CSE201-01', 'GEC2001-G32']","[['GEC1105-G29', '12:00', '13:15', '목'], ['GEC1105-G29', '12:00', '13:15', '화'], ['GEC1104-G22', '12:00', '14:45', '수'], ['GEC1105-G43', '9:00', '11:45', '금'], ['GED1440-G01', '18:00', '20:25', '수'], ['GED1223-G01', '12:00', '14:45', '금']]"
65,한선아,2019567622,기계공학과,6,3,"['AMIE394-01', 'ME251-03', 'GED1626-G00', 'DC305-00', 'CHE452-00', 'GEE1956-G06', 'GEB1202-G04', 'EE463-00', 'ENV171-02', 'FT1073-00', 'CSE302-02', 'CPE201-14', 'SC303-02', 'GEN203-01', 'GED1208-G00', 'GEE1667-G00', 'AMIE394-03', 'SM312-00']","[['GED1517-G00', '12:00', '13:15', '수'], ['GED1517-G00', '12:00', '13:15', '월'], ['GEE1652-G00', '10:30', '12:20', '화'], ['EDU2107-G01', '11:00', '12:50', '목'], ['GED1717-G01', '16:30', '17:45', '목'], ['GED1717-G01', '16:30', '17:45', '화']]"
66,최연준,2011088021,기계공학과,3,2,"['NE402-00', 'APHY1002-07', 'RU2101-00', 'FT1076-00', 'PM4025-00', 'ENV491-01', 'SC2010-00', 'IE415-00']","[['GEC2001-G29', '15:00', '16:15', '목'], ['GEC2001-G29', '15:00', '16:15', '화'], ['GEE1330-G03', '18:00', '20:00', '화'], ['GEC1102-G47', '13:30', '14:45', '목'], ['GEC1102-G47', '13:30', '14:45', '화'], ['GEC2001-G03', '10:30', '11:45', '수'], ['GEC2001-G03', '10:30', '11:45', '월']]"
67,이소은,2018138877,기계공학과,7,4,"['CE473-00', 'AMTH1004-06', 'FSB351-02', 'APCH3403-01', 'SPACE424-00', 'APHY1002-18', 'GEE1668-G00', 'APHY1000-09', 'AE251-00', 'EE210-01', 'EE368-04', 'GI306-01', 'CSE204-02', 'CA2018-00', 'APCH1121-06', 'ID4017-00', 'AMIE352-00', 'GEB1201-G00', 'CPE108-02', 'GEE1608-G00']","[['GEC1102-G17', '13:30', '14:45', '수'], ['GEC1102-G17', '13:30', '14:45', '월'], ['GEE1956-G03', '16:30', '17:45', '수'], ['GEE1956-G03', '16:30', '17:45', '월'], ['GEB1102-G08', '13:30', '14:45', '목'], ['GEB1102-G08', '13:30', '14:45', '화'], ['GEC0103-G09', '12:00', '14:45', '금'], ['EDU2103-G03', '15:30', '17:20', '월']]"
68,서동혁,2016675214,기계공학과,8,4,"['FT3081-00', 'VID2008-00', 'JP411-00', 'PE216-00', 'CE476-00', 'EE422-00', 'ID3014-01', 'PE203-01', 'AMTH1002-05', 'AMTH2004-00', 'AE271-01', 'PM4025-13', 'AR251-00', 'CSE444-00', 'ESP334-00', 'ME205-03']","[['GEC1105-G43', '9:00', '11:45', '금'], ['GEC1102-G21', '15:00', '16:15', '수'], ['GEC1102-G21', '15:00', '16:15', '월'], ['GEC1105-G33', '13:30', '14:45', '목'], ['GEC1105-G33', '13:30', '14:45', '화'], ['GEC1105-G17', '16:30', '17:45', '수'], ['GEC1105-G17', '16:30', '17:45', '월'], ['GED1202-G01', '10:30', '11:45', '수'], ['GED1202-G01', '10:30', '11:45', '월']]"
69,이선호,2015036467,기계공학과,3,2,"['CPE301-02', 'GEB1202-G04', 'JP380-00', 'GED1437-G00', 'ME371-02', 'IS2503-00', 'JP113-00', 'JP271-00']","[['GED1306-G00', '16:30', '17:45', '월'], ['GED1306-G00', '16:30', '17:45', '수'], ['GED1542-G00', '13:30', '14:45', '목'], ['GED1542-G00', '13:30', '14:45', '화'], ['GEC1403-G22', '12:00', '13:15', '목'], ['GEC1403-G22', '12:00', '13:15', '화'], ['GED1820-G00', '12:00', '14:45', '금']]"
70,정환희,2017225711,기계공학과,5,3,"['ESP105-01', 'EE211-03', 'ID4019-01', 'APCH2201-01', 'CPE401-14', 'EE497-01', 'NE412-00', 'CA1006-01', 'GED1119-G00', 'IS2103-00', 'EDU3161-G00', 'JP411-00']","[['GEB1102-G03', '13:30', '14:45', '수'], ['GEB1102-G03', '13:30', '14:45', '월'], ['GEC0103-G07', '15:00', '16:15', '수'], ['GEC0103-G07', '15:00', '16:15', '월'], ['GEC2001-G22', '10:30', '11:45', '목'], ['GEC2001-G22', '10:30', '11:45', '화'], ['GEB1102-G02', '10:30', '11:45', '수'], ['GEB1102-G02', '10:30', '11:45', '월']]"
71,장정연,2015046123,기계공학과,4,2,"['BME204-00', 'FR2024-00', 'CE379-00', 'APHY3600-00', 'PM2023-03', 'SC201-01', 'AE371-00', 'ESP207-00', 'GEC1102-G20', 'GEE1958-G00', 'FSB231-00', 'ME312-04']","[['GEC1104-G37', '15:00', '17:45', '목'], ['GEC1102-G23', '15:00', '16:15', '수'], ['GEC1102-G23', '15:00', '16:15', '월'], ['GEE1127-G01', '18:00', '20:25', '화'], ['GED1876-G00', '10:30', '11:45', '목'], ['GED1876-G00', '10:30', '11:45', '화'], ['GEB1102-G03', '13:30', '14:45', '수'], ['GEB1102-G03', '13:30', '14:45', '월'], ['GED1408-G01', '13:30', '14:45', '목'], ['GED1408-G01', '13:30', '14:45', '화']]"
72,임아율,2012622436,기계공학과,3,2,"['PM1019-03', 'GEC1102-G24', 'GEN303-00', 'GEC1102-G43', 'GEC1104-G06', 'SM208-01', 'ME375-01', 'JP374-00']","[['GEC1102-G06', '9:00', '10:15', '수'], ['GEC1102-G06', '9:00', '10:15', '월'], ['GEB1102-G06', '9:00', '10:15', '목'], ['GEB1102-G06', '9:00', '10:15', '화'], ['EDU2101-G01', '9:00', '10:50', '수'], ['GED1909-G00', '15:00', '16:15', '목'], ['GED1909-G00', '15:00', '16:15', '화']]"
73,장준희,2017059222,기계공학과,6,3,"['GEC1102-G34', 'GEC2001-G26', 'PM1012-00', 'ELC201-00', 'IS4401-00', 'CHI302-00', 'IS4404-00', 'TK207-01', 'RU1101-02', 'GEC1104-G10', 'GEC1105-G05', 'CPE301-13']","[['GED1405-G00', '12:00', '13:15', '수'], ['GED1405-G00', '12:00', '13:15', '월'], ['GED1544-G00', '10:30', '11:45', '목'], ['GED1544-G00', '10:30', '11:45', '화'], ['GEC2001-G36', '9:00', '11:45', '금'], ['GEC1403-G00', '9:00', '10:15', '수'], ['GEC1403-G00', '9:00', '10:15', '월'], ['GEC1104-G33', '12:00', '14:45', '목'], ['GEC1102-G28', '16:30', '17:45', '수'], ['GEC1102-G28', '16:30', '17:45', '월']]"
74,임주영,2016799014,기계공학과,6,3,"['CA2012-00', 'CE277-01', 'AMTH1009-04', 'ESP328-00', 'AR111-01', 'GEC1102-G44', 'GEC1105-G27', 'PM3022-12', 'SPACE201-00', 'ME211-02', 'IS4404-00', 'CPE201-04', 'EE206-03', 'AMIE331-01', 'GEC2001-G22']","[['GEC0103-G05', '12:00', '13:15', '월'], ['GEC0103-G05', '12:00', '13:15', '수'], ['GED1539-G00', '9:00', '10:15', '수'], ['GED1539-G00', '9:00', '10:15', '월'], ['GED1717-G01', '16:30', '17:45', '목'], ['GED1717-G01', '16:30', '17:45', '화'], ['GEC1104-G19', '9:00', '11:45', '수']]"
75,정태원,2021325932,기계공학과,2,1,"['AE103-00', 'KO2102-00', 'IE203-01', 'FR4024-00']","[['GEC2001-G30', '15:00', '16:15', '목'], ['GEC2001-G30', '15:00', '16:15', '화'], ['GED1876-G00', '10:30', '11:45', '목'], ['GED1876-G00', '10:30', '11:45', '화'], ['GEC1403-G16', '9:00', '10:15', '목'], ['GEC1403-G16', '9:00', '10:15', '화'], ['GEC1102-G09', '10:30', '11:45', '수'], ['GEC1102-G09', '10:30', '11:45', '월'], ['GEE1265-G00', '9:00', '10:15', '수'], ['GEE1265-G00', '9:00', '10:15', '월'], ['GED1951-G00', '9:00', '11:45', '목']]"
76,장정빈,2021186340,기계공학과,1,1,"['CPE401-04', 'APHY1002-27', 'GEC1104-G02', 'ME382-01', 'GED1306-G00']","[['GEC1104-G09', '9:00', '11:45', '화'], ['GEC1403-G18', '10:30', '11:45', '목'], ['GEC1403-G18', '10:30', '11:45', '화'], ['GEC1104-G43', '15:00', '17:45', '금'], ['GEC1403-G23', '13:30', '14:45', '목'], ['GEC1403-G23', '13:30', '14:45', '화'], ['GEC0103-G06', '13:30', '14:45', '월'], ['GEC0103-G06', '13:30', '14:45', '수']]"
77,강진성,2019873347,기계공학과,6,3,"['ME331-04', 'AMIE431-00', 'PM4025-02', 'FT4077-00', 'IE419-00', 'GI103-01', 'CHE132-01', 'CSE305-01', 'APHY1002-17', 'APCH4401-00', 'FT3077-00', 'GEC1104-G29', 'OMB412-00', 'RTG106-00', 'AMTH1009-01', 'ME382-01', 'GED1363-G00', 'GEN418-00']","[['GED1240-G01', '13:30', '14:45', '수'], ['GED1240-G01', '13:30', '14:45', '월'], ['GEE1330-G01', '18:00', '20:00', '수'], ['GEC0103-G04', '16:30', '17:45', '수'], ['GEC0103-G04', '16:30', '17:45', '월'], ['GEC1102-G12', '12:00', '13:15', '수'], ['GEC1102-G12', '12:00', '13:15', '월'], ['GEE1956-G06', '16:30', '17:45', '목'], ['GEE1956-G06', '16:30', '17:45', '화']]"
78,김다겸,2011038050,기계공학과,8,4,"['ESP319-00', 'CSE428-00', 'ME335-02', 'AMTH1004-06', 'CPE401-16', 'FSB351-02', 'KO3103-00', 'SM328-00', 'GEE1605-G00', 'TK314-00', 'AR211-01', 'GEC1102-G13', 'GED1962-G00', 'AR311-01', 'ID3014-01', 'ME305-02']","[['GEC1102-G15', '12:00', '13:15', '수'], ['GEC1102-G15', '12:00', '13:15', '월'], ['GEC1102-G23', '15:00', '16:15', '수'], ['GEC1102-G23', '15:00', '16:15', '월'], ['GEC1102-G34', '10:30', '11:45', '목'], ['GEC1102-G34', '10:30', '11:45', '화'], ['GEE1648-G01', '18:00', '19:50', '수'], ['GEC1403-G21', '12:00', '13:15', '목'], ['GEC1403-G21', '12:00', '13:15', '화'], ['GEC2001-G38', '12:00', '14:45', '금']]"
